sweep_setting,reference,method,metric,n,interval_available,mean_method_minus_reference,ci_low,ci_high,method_win_rate,reference_win_rate,tie_rate
window=20.0,adaptive_ridge,fixed_share,rmse,30,true,-0.0024664474427364023,-0.012714405074192536,0.00778151018871973,0.6333333333333333,0.36666666666666664,0.0
window=20.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.03986093152533312,-0.043989113433364146,-0.03573274961730209,1.0,0.0,0.0
window=20.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.044908430673496445,0.020895165399209166,0.06892169594778372,0.3,0.7,0.0
window=20.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.12676056284585022,0.10059935286261656,0.15292177282908387,0.03333333333333333,0.9666666666666667,0.0
window=20.0,adaptive_ridge,validation_best_member,rmse,30,true,0.15349458468468719,0.11701906410071655,0.18997010526865782,0.03333333333333333,0.9666666666666667,0.0
window=25.0,adaptive_ridge,static_ridge,rmse,30,true,-0.03801729738391461,-0.04232795664359296,-0.03370663812423626,1.0,0.0,0.0
window=25.0,adaptive_ridge,rls,rmse,30,true,-0.04970857857344664,-0.05399077796143966,-0.04542637918545362,1.0,0.0,0.0
window=25.0,adaptive_ridge,hedge,rmse,30,true,0.009436338964545661,-0.006770216407565779,0.0256428943366571,0.5333333333333333,0.4666666666666667,0.0
window=25.0,adaptive_ridge,exp3,rmse,30,true,0.25159674280636973,0.22713190268846006,0.2760615829242794,0.0,1.0,0.0
window=25.0,adaptive_ridge,fixed_share,rmse,30,true,-0.009658717266452775,-0.020047570548969624,0.000730136016064073,0.7666666666666667,0.23333333333333334,0.0
window=25.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.04705320134904948,-0.05144782222135876,-0.0426585804767402,1.0,0.0,0.0
window=25.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.037716160849780064,0.013703932331146782,0.06172838936841335,0.4,0.6,0.0
window=25.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.11956829302213383,0.09323765397767296,0.1458989320665947,0.03333333333333333,0.9666666666666667,0.0
window=25.0,adaptive_ridge,validation_best_member,rmse,30,true,0.1463023148609708,0.10972959807458332,0.1828750316473583,0.03333333333333333,0.9666666666666667,0.0
history=100.0,adaptive_ridge,static_ridge,rmse,30,true,-0.329137727331393,-0.3592666107326559,-0.2990088439301301,1.0,0.0,0.0
history=100.0,adaptive_ridge,rls,rmse,30,true,-0.3811261258529533,-0.40144093303037764,-0.36081131867552896,1.0,0.0,0.0
history=100.0,adaptive_ridge,hedge,rmse,30,true,-0.3219516932488923,-0.344958558132781,-0.2989448283650036,1.0,0.0,0.0
history=100.0,adaptive_ridge,exp3,rmse,30,true,0.022940527556104127,-0.0038429753782832365,0.04972403049049149,0.4,0.6,0.0
history=100.0,adaptive_ridge,fixed_share,rmse,30,true,-0.3309282341169074,-0.3536235163359066,-0.3082329518979082,1.0,0.0,0.0
history=100.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.37453233830380367,-0.3958782896059003,-0.353186387001707,1.0,0.0,0.0
history=100.0,adaptive_ridge,ensemble_mean,rmse,30,true,-0.2959788951967122,-0.3210407646948448,-0.2709170256985796,1.0,0.0,0.0
history=100.0,adaptive_ridge,oracle_best_member,rmse,30,true,-0.21412676302435843,-0.24413457016756485,-0.184118955881152,1.0,0.0,0.0
history=100.0,adaptive_ridge,validation_best_member,rmse,30,true,-0.20678878031590958,-0.23994399270749878,-0.1736335679243204,1.0,0.0,0.0
history=200.0,adaptive_ridge,static_ridge,rmse,30,true,-0.1465196904405422,-0.17815912935355793,-0.11488025152752646,1.0,0.0,0.0
history=200.0,adaptive_ridge,rls,rmse,30,true,-0.20663730635122607,-0.22685472194490905,-0.1864198907575431,1.0,0.0,0.0
history=200.0,adaptive_ridge,hedge,rmse,30,true,-0.14834713525765483,-0.1716586977459223,-0.12503557276938737,1.0,0.0,0.0
history=200.0,adaptive_ridge,exp3,rmse,30,true,0.17578909743254065,0.155441731410295,0.1961364634547863,0.0,1.0,0.0
history=200.0,adaptive_ridge,fixed_share,rmse,30,true,-0.16169371320972856,-0.1829971295587355,-0.1403902968607216,1.0,0.0,0.0
history=200.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.2030128334880284,-0.22353846022418739,-0.1824872067518694,1.0,0.0,0.0
history=200.0,adaptive_ridge,ensemble_mean,rmse,30,true,-0.12116849115700648,-0.151117657409922,-0.09121932490409096,0.9,0.1,0.0
history=200.0,adaptive_ridge,oracle_best_member,rmse,30,true,-0.0393163589846527,-0.0687689591786165,-0.00986375879068891,0.6,0.4,0.0
history=200.0,adaptive_ridge,validation_best_member,rmse,30,true,-0.03197837627620382,-0.06259789112135236,-0.0013588614310552846,0.5666666666666667,0.43333333333333335,0.0
history=400.0,adaptive_ridge,static_ridge,rmse,30,true,-0.05669255566645022,-0.06320240956708334,-0.05018270176581709,1.0,0.0,0.0
history=400.0,adaptive_ridge,rls,rmse,30,true,-0.060251853196063375,-0.06666850239328083,-0.05383520399884592,1.0,0.0,0.0
history=400.0,adaptive_ridge,hedge,rmse,30,true,-0.002457794684273326,-0.018268574433730287,0.013352985065183636,0.6666666666666666,0.3333333333333333,0.0
history=400.0,adaptive_ridge,exp3,rmse,30,true,0.30101485770176506,0.2803786811352269,0.3216510342683032,0.0,1.0,0.0
history=400.0,adaptive_ridge,fixed_share,rmse,30,true,-0.01977914682672987,-0.029516083976651147,-0.010042209676808592,0.8333333333333334,0.16666666666666666,0.0
history=400.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.05629994250187582,-0.06320242667561517,-0.04939745832813646,1.0,0.0,0.0
history=400.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.026254174950152736,0.0040091652259332845,0.048499184674372184,0.4666666666666667,0.5333333333333333,0.0
history=400.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.1081063071225065,0.08235752208847437,0.13385509215653865,0.1,0.9,0.0
history=400.0,adaptive_ridge,validation_best_member,rmse,30,true,0.1174707495661127,0.08665558592397285,0.14828591320825255,0.1,0.9,0.0
history=750.0,adaptive_ridge,static_ridge,rmse,30,true,-0.03368316752746773,-0.04055953766094591,-0.02680679739398955,1.0,0.0,0.0
history=750.0,adaptive_ridge,rls,rmse,30,true,-0.038261912267832245,-0.045247065677778586,-0.0312767588578859,1.0,0.0,0.0
history=750.0,adaptive_ridge,hedge,rmse,30,true,0.019750263802701465,0.003259810623337852,0.036240716982065074,0.4666666666666667,0.5333333333333333,0.0
history=750.0,adaptive_ridge,exp3,rmse,30,true,0.3041134428424505,0.2840445674585033,0.3241823182263977,0.0,1.0,0.0
history=750.0,adaptive_ridge,fixed_share,rmse,30,true,-0.0009837178095246845,-0.011092169464863518,0.009124733845814147,0.6333333333333333,0.36666666666666664,0.0
history=750.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.0359798011337976,-0.04323356531755433,-0.028726036950040865,1.0,0.0,0.0
history=750.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.04834207325005548,0.02528594775811695,0.07139819874199402,0.2,0.8,0.0
history=750.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.13019420542240925,0.10513434946276684,0.15525406138205167,0.03333333333333333,0.9666666666666667,0.0
history=750.0,adaptive_ridge,validation_best_member,rmse,30,true,0.13955864786601546,0.1093594789490293,0.1697578167830016,0.03333333333333333,0.9666666666666667,0.0
history=1500.0,adaptive_ridge,static_ridge,rmse,30,true,-0.014117673049987066,-0.017045962506074923,-0.011189383593899208,0.9333333333333333,0.06666666666666667,0.0
history=1500.0,adaptive_ridge,rls,rmse,30,true,-0.02145005280822976,-0.023548225537413033,-0.01935188007904649,1.0,0.0,0.0
history=1500.0,adaptive_ridge,hedge,rmse,30,true,0.037243799402195014,0.02116412269866367,0.05332347610572636,0.13333333333333333,0.8666666666666667,0.0
history=1500.0,adaptive_ridge,exp3,rmse,30,true,0.28514789998440865,0.2648588404490093,0.305436959519808,0.0,1.0,0.0
history=1500.0,adaptive_ridge,fixed_share,rmse,30,true,0.017343634900123438,0.007282565725150339,0.027404704075096535,0.26666666666666666,0.7333333333333333,0.0
history=1500.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.01870766905520081,-0.02145831854297039,-0.015957019567431226,1.0,0.0,0.0
history=1500.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.06601604497288766,0.0423489264013914,0.08968316354438391,0.13333333333333333,0.8666666666666667,0.0
history=1500.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.14786817714524142,0.12231437801147625,0.1734219762790066,0.03333333333333333,0.9666666666666667,0.0
history=1500.0,adaptive_ridge,validation_best_member,rmse,30,true,0.15751457958746093,0.12642093797983942,0.18860822119508244,0.03333333333333333,0.9666666666666667,0.0
history=3000.0,adaptive_ridge,static_ridge,rmse,30,true,-0.0035314211663729405,-0.0066645027123673605,-0.00039833962037852,0.8333333333333334,0.16666666666666666,0.0
history=3000.0,adaptive_ridge,rls,rmse,30,true,-0.015222702355904965,-0.016996516954728907,-0.013448887757081023,1.0,0.0,0.0
history=3000.0,adaptive_ridge,hedge,rmse,30,true,0.04392221518208734,0.027977114511573538,0.05986731585260114,0.06666666666666667,0.9333333333333333,0.0
history=3000.0,adaptive_ridge,exp3,rmse,30,true,0.2860826190239114,0.2614980250313567,0.3106672130164661,0.0,1.0,0.0
history=3000.0,adaptive_ridge,fixed_share,rmse,30,true,0.024827158951088897,0.014727191346481433,0.03492712655569636,0.06666666666666667,0.9333333333333333,0.0
history=3000.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.012567325131507818,-0.015088115249574898,-0.010046535013440737,1.0,0.0,0.0
history=3000.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.07220203706732173,0.04849587842856439,0.09590819570607906,0.03333333333333333,0.9666666666666667,0.0
history=3000.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.15405416923967552,0.12888375574537497,0.17922458273397607,0.0,1.0,0.0
history=3000.0,adaptive_ridge,validation_best_member,rmse,30,true,0.18078819107851246,0.14465610598746995,0.21692027616955498,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,static_ridge,rmse,30,true,-0.0037238344822539135,-0.004513277673445424,-0.002934391291062403,1.0,0.0,0.0
discrete_probability=0.0,adaptive_ridge,rls,rmse,30,true,-0.004362026467938032,-0.0061544103044287495,-0.002569642631447314,1.0,0.0,0.0
discrete_probability=0.0,adaptive_ridge,hedge,rmse,30,true,0.06280213724463156,0.04786794213870982,0.0777363323505533,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,exp3,rmse,30,true,0.17526613732017085,0.15747483140197943,0.19305744323836227,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,fixed_share,rmse,30,true,0.033886123820321815,0.025344511685046027,0.0424277359555976,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,passive_aggressive,rmse,30,true,0.0032959901511669786,0.0015546267946890749,0.005037353507644882,0.16666666666666666,0.8333333333333334,0.0
discrete_probability=0.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.06720129999612486,0.05211705454942807,0.08228554544282164,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.11192188614282005,0.08867417214509404,0.13516960014054605,0.0,1.0,0.0
discrete_probability=0.0,adaptive_ridge,validation_best_member,rmse,30,true,0.1121827575100085,0.08886661785134899,0.13549889716866803,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,static_ridge,rmse,30,true,-0.008653126737141168,-0.009703930291099169,-0.007602323183183167,1.0,0.0,0.0
discrete_probability=0.2,adaptive_ridge,rls,rmse,30,true,-0.007696413377858674,-0.00872440556354224,-0.006668421192175108,1.0,0.0,0.0
discrete_probability=0.2,adaptive_ridge,hedge,rmse,30,true,0.04489412938942358,0.03562471917543848,0.05416353960340868,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,exp3,rmse,30,true,0.21645290463300437,0.19652225756225342,0.23638355170375533,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,fixed_share,rmse,30,true,0.03332410999358638,0.02436011742627664,0.042288102560896115,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,passive_aggressive,rmse,30,true,0.0014349971645016822,0.00023279851603765249,0.002637195812965712,0.26666666666666666,0.7333333333333333,0.0
discrete_probability=0.2,adaptive_ridge,ensemble_mean,rmse,30,true,0.05118908239474444,0.041327740293281304,0.06105042449620758,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,oracle_best_member,rmse,30,true,0.15358543660251042,0.13022817226978084,0.17694270093524,0.0,1.0,0.0
discrete_probability=0.2,adaptive_ridge,validation_best_member,rmse,30,true,0.1540441592071543,0.13057957139455706,0.17750874701975156,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,static_ridge,rmse,30,true,-0.008273099208765173,-0.009053830350051242,-0.007492368067479103,1.0,0.0,0.0
discrete_probability=0.4,adaptive_ridge,rls,rmse,30,true,-0.007990097305895208,-0.009073341067460699,-0.006906853544329718,1.0,0.0,0.0
discrete_probability=0.4,adaptive_ridge,hedge,rmse,30,true,0.04738476034813123,0.035771453197667454,0.05899806749859501,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,exp3,rmse,30,true,0.249320736248166,0.22965062238186412,0.2689908501144679,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,fixed_share,rmse,30,true,0.03116494383412054,0.021897641302068074,0.04043224636617301,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,passive_aggressive,rmse,30,true,0.0015512866884492126,0.00031238258910950417,0.002790190787788921,0.4,0.6,0.0
discrete_probability=0.4,adaptive_ridge,ensemble_mean,rmse,30,true,0.05972296963804598,0.04515487981266759,0.07429105946342437,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,oracle_best_member,rmse,30,true,0.17940136765027545,0.15444727961965782,0.20435545568089308,0.0,1.0,0.0
discrete_probability=0.4,adaptive_ridge,validation_best_member,rmse,30,true,0.18050834332202925,0.1552105017176606,0.2058061849263979,0.0,1.0,0.0
discrete_probability=0.6,adaptive_ridge,static_ridge,rmse,30,true,-0.00847883940534417,-0.009276271108224,-0.00768140770246434,1.0,0.0,0.0
discrete_probability=0.6,adaptive_ridge,rls,rmse,30,true,-0.008084519555785456,-0.009156259420630235,-0.0070127796909406764,1.0,0.0,0.0
discrete_probability=0.6,adaptive_ridge,hedge,rmse,30,true,0.048713687295956626,0.03520254485620598,0.06222482973570727,0.03333333333333333,0.9666666666666667,0.0
discrete_probability=0.6,adaptive_ridge,exp3,rmse,30,true,0.2763676161007166,0.2564486343798909,0.29628659782154226,0.0,1.0,0.0
discrete_probability=0.6,adaptive_ridge,fixed_share,rmse,30,true,0.030793261587957883,0.020889978205222783,0.040696544970692985,0.03333333333333333,0.9666666666666667,0.0
discrete_probability=0.6,adaptive_ridge,passive_aggressive,rmse,30,true,0.0006235430922578662,-0.0007413190208139089,0.0019884052053296413,0.4666666666666667,0.5333333333333333,0.0
discrete_probability=0.6,adaptive_ridge,ensemble_mean,rmse,30,true,0.06802813166575102,0.048969662757681484,0.08708660057382055,0.03333333333333333,0.9666666666666667,0.0
discrete_probability=0.6,adaptive_ridge,oracle_best_member,rmse,30,true,0.1912844068205365,0.1652308730822067,0.2173379405588663,0.0,1.0,0.0
discrete_probability=0.6,adaptive_ridge,validation_best_member,rmse,30,true,0.19165981346076916,0.1654721046215072,0.21784752230003113,0.0,1.0,0.0
discrete_probability=0.8,adaptive_ridge,static_ridge,rmse,30,true,-0.008768249766540621,-0.009751006991158636,-0.007785492541922607,1.0,0.0,0.0
discrete_probability=0.8,adaptive_ridge,rls,rmse,30,true,-0.008267266733421407,-0.009366890085544179,-0.007167643381298636,1.0,0.0,0.0
discrete_probability=0.8,adaptive_ridge,hedge,rmse,30,true,0.049946347792634314,0.03406779321079794,0.0658249023744707,0.03333333333333333,0.9666666666666667,0.0
discrete_probability=0.8,adaptive_ridge,exp3,rmse,30,true,0.2809588463335842,0.25912176863284225,0.30279592403432615,0.0,1.0,0.0
discrete_probability=0.8,adaptive_ridge,fixed_share,rmse,30,true,0.03134432105408643,0.019833109076192637,0.042855533031980225,0.03333333333333333,0.9666666666666667,0.0
discrete_probability=0.8,adaptive_ridge,passive_aggressive,rmse,30,true,-0.00043217509516892496,-0.0018766966376379942,0.0010123464473001443,0.6333333333333333,0.36666666666666664,0.0
discrete_probability=0.8,adaptive_ridge,ensemble_mean,rmse,30,true,0.07847496470488334,0.0550672840857877,0.10188264532397898,0.0,1.0,0.0
discrete_probability=0.8,adaptive_ridge,oracle_best_member,rmse,30,true,0.1868265763431546,0.16243596134255378,0.21121719134375544,0.0,1.0,0.0
discrete_probability=0.8,adaptive_ridge,validation_best_member,rmse,30,true,0.18831452942981203,0.16328383596274926,0.2133452228968748,0.0,1.0,0.0
discrete_probability=1.0,adaptive_ridge,static_ridge,rmse,30,true,-0.008936157112488278,-0.009675094712300592,-0.008197219512675963,1.0,0.0,0.0
discrete_probability=1.0,adaptive_ridge,rls,rmse,30,true,-0.008278126618159484,-0.009229990333341088,-0.00732626290297788,1.0,0.0,0.0
discrete_probability=1.0,adaptive_ridge,hedge,rmse,30,true,0.053334185387511474,0.035508709509080784,0.07115966126594217,0.0,1.0,0.0
discrete_probability=1.0,adaptive_ridge,exp3,rmse,30,true,0.28173569911124974,0.2579166482305619,0.3055547499919376,0.0,1.0,0.0
discrete_probability=1.0,adaptive_ridge,fixed_share,rmse,30,true,0.030301786955766578,0.019038232364406625,0.04156534154712653,0.06666666666666667,0.9333333333333333,0.0
discrete_probability=1.0,adaptive_ridge,passive_aggressive,rmse,30,true,-0.006649814601852011,-0.008585567447200808,-0.0047140617565032145,0.9666666666666667,0.03333333333333333,0.0
discrete_probability=1.0,adaptive_ridge,ensemble_mean,rmse,30,true,0.09090631081637195,0.06355091506591007,0.11826170656683382,0.0,1.0,0.0
discrete_probability=1.0,adaptive_ridge,oracle_best_member,rmse,30,true,0.17400469968917157,0.14758806831772167,0.20042133106062146,0.0,1.0,0.0
discrete_probability=1.0,adaptive_ridge,validation_best_member,rmse,30,true,0.17402419702078967,0.14759986009615125,0.20044853394542808,0.0,1.0,0.0
