condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,,,,,,,0.43875132769178415,0.14822921832684038,0.18562033001148032,fixed_share,0.0020439,,,1.0,,,8,0.05,,,history,3000.0
,,,,,,,,,,,0.358606857797124,0.12241448992250449,0.15269310270571945,fixed_share,0.0431488,,,1.0,,,8,0.1,,,history,3000.0
,,,,,,,,,,,0.21268295809063595,0.07396895594525009,0.09241450830712582,passive_aggressive,0.0001719,,,,,,8,,1.0e12,0.0001,history,3000.0
,,,,,,,,,,,0.21179935356896415,0.07366083644354927,0.09201295861828467,passive_aggressive,0.0001676,,,,,,8,,1.0e12,0.001,history,3000.0
,,,,,,,,,,,0.20311859299658985,0.0708442038763798,0.08821319258257229,passive_aggressive,0.0001715,,,,,,8,,1.0e12,0.01,history,3000.0
,,,,,,,,,,,0.16353267554112516,0.05980948694704145,0.07364779938109432,passive_aggressive,0.0001253,,,,,,8,,1.0e12,0.1,history,3000.0
,,,,,,,,,,,0.2628081544791215,0.08507800498120895,0.10797566317838868,passive_aggressive,0.0001049,,,,,,8,,1.0e12,1.0,history,3000.0
357303.54455073626,0.1469746,0,0.0001,cholesky,510,quadratic_stacked_beta,0.0968416,2.343877836964461e-15,0.050133,5,0.2589463791523901,0.0851084395757074,0.10717608441250148,adaptive_ridge,,,,,,,21,,,,members,10.0
328811.44393891987,0.1452078,0,0.001,cholesky,510,quadratic_stacked_beta,0.0968416,2.2618559096506663e-15,0.0483662,5,0.2543126513501044,0.08357222893803974,0.10540676925910474,adaptive_ridge,,,,,,,21,,,,members,10.0
186570.19643985384,0.1490529,0,0.01,cholesky,510,quadratic_stacked_beta,0.0968416,2.4434760937228073e-15,0.0522113,5,0.2320326451846838,0.07672924691670839,0.0972723338900004,adaptive_ridge,,,,,,,21,,,,members,10.0
37392.74895238826,0.26735949999999997,0,0.1,cholesky,510,quadratic_stacked_beta,0.0968416,2.353686722682665e-15,0.1705179,5,0.2205381980941562,0.07419059156536797,0.09320057382537103,adaptive_ridge,,,,,,,21,,,,members,10.0
4922.011973892358,0.2331211,0,1.0,cholesky,510,quadratic_stacked_beta,0.0968416,2.171374932353782e-15,0.1362795,5,0.319152865256697,0.13491736689069986,0.15864747787249953,adaptive_ridge,,,,,,,21,,,,members,10.0
,0.0011294,,0.0001,,,,,,,,0.22006645850020043,0.07397134347065264,0.093070455874823,static_ridge,,,,,,,21,,,,members,10.0
,0.0001019,,0.001,,,,,,,,0.2209448297391946,0.0744612162916697,0.09358072372378556,static_ridge,,,,,,,21,,,,members,10.0
,9.8e-5,,0.01,,,,,,,,0.2290325268103768,0.07950698278726659,0.09879275603866393,static_ridge,,,,,,,21,,,,members,10.0
,9.19e-5,,0.1,,,,,,,,0.2589065859997398,0.09490514322186434,0.11637269717039929,static_ridge,,,,,,,21,,,,members,10.0
,0.0001039,,1.0,,,,,,,,0.3369268684020142,0.13430134119726345,0.16016071727334566,static_ridge,,,,,,,21,,,,members,10.0
,,,,,,,,,,,0.2029648425159327,0.06963700814843266,0.08692756315438495,rls,0.002497,0.9,1.0e-6,,,,21,,,,members,10.0
,,,,,,,,,,,0.20296484251593275,0.06963700814843267,0.08692756315438498,rls,0.0033701,0.9,0.0001,,,,21,,,,members,10.0
,,,,,,,,,,,0.20296484251593278,0.06963700814843267,0.08692756315438498,rls,0.0036174,0.9,0.01,,,,21,,,,members,10.0
,,,,,,,,,,,0.2029648425159327,0.06963700814843268,0.08692756315438498,rls,0.0086993,0.9,0.1,,,,21,,,,members,10.0
,,,,,,,,,,,0.18649193966391842,0.0628110515708813,0.07904433484993616,rls,0.0085044,0.95,1.0e-6,,,,21,,,,members,10.0
,,,,,,,,,,,0.1864919396639185,0.06281105157088128,0.07904433484993616,rls,0.0077121,0.95,0.0001,,,,21,,,,members,10.0
,,,,,,,,,,,0.18649193966391842,0.0628110515708813,0.07904433484993616,rls,0.0078832,0.95,0.01,,,,21,,,,members,10.0
,,,,,,,,,,,0.1864919396639185,0.0628110515708813,0.07904433484993617,rls,0.1797141,0.95,0.1,,,,21,,,,members,10.0
,,,,,,,,,,,0.17571203209129357,0.05961776786919523,0.07503726389863309,rls,0.0036605,0.98,1.0e-6,,,,21,,,,members,10.0
,,,,,,,,,,,0.17571203209129352,0.05961776786919521,0.07503726389863308,rls,0.002816,0.98,0.0001,,,,21,,,,members,10.0
,,,,,,,,,,,0.17571203209129352,0.05961776786919522,0.07503726389863306,rls,0.0054256,0.98,0.01,,,,21,,,,members,10.0
,,,,,,,,,,,0.17571203209129346,0.05961776786919522,0.07503726389863308,rls,0.0087877,0.98,0.1,,,,21,,,,members,10.0
,,,,,,,,,,,0.17149339311550837,0.05871491148393881,0.07374404983714405,rls,0.0263765,0.99,1.0e-6,,,,21,,,,members,10.0
,,,,,,,,,,,0.1714933931155084,0.05871491148393883,0.07374404983714405,rls,0.0025009,0.99,0.0001,,,,21,,,,members,10.0
,,,,,,,,,,,0.1714933931155116,0.05871491148394082,0.07374404983714407,rls,0.0025268,0.99,0.01,,,,21,,,,members,10.0
,,,,,,,,,,,0.17149339311554102,0.05871491148395885,0.07374404983714425,rls,0.0036887,0.99,0.1,,,,21,,,,members,10.0
,,,,,,,,,,,0.17049791173541262,0.05829012432620005,0.07330329115774767,rls,0.0076395,0.995,1.0e-6,,,,21,,,,members,10.0
,,,,,,,,,,,0.17049791173460016,0.05829012432632307,0.0733032911576548,rls,0.0084485,0.995,0.0001,,,,21,,,,members,10.0
,,,,,,,,,,,0.1704979116533486,0.058290124338624925,0.07330329114836749,rls,0.0025919,0.995,0.01,,,,21,,,,members,10.0
,,,,,,,,,,,0.17049791091469912,0.05829012445045972,0.07330329106393799,rls,0.0027911,0.995,0.1,,,,21,,,,members,10.0
,,,,,,,,,,,0.21536146879975973,0.07158794866655334,0.09058300443601307,hedge,0.0017152,,,0.01,0,,21,,,,members,10.0
,,,,,,,,,,,0.21489500087156074,0.07141644508544147,0.09037403178151868,hedge,0.1557591,,,0.01,24,,21,,,,members,10.0
,,,,,,,,,,,0.21490795454236042,0.0714210970717129,0.09037590100462636,hedge,0.001106,,,0.01,72,,21,,,,members,10.0
,,,,,,,,,,,0.2149354851138727,0.07143184493755945,0.09038783872821178,hedge,0.0010713,,,0.01,168,,21,,,,members,10.0
,,,,,,,,,,,0.21497351682313842,0.07144254771624331,0.0904025883186427,hedge,0.0010574,,,0.01,336,,21,,,,members,10.0
,,,,,,,,,,,0.213723192871641,0.07097266003827854,0.08981838078872564,hedge,0.0008683,,,0.05,0,,21,,,,members,10.0
,,,,,,,,,,,0.2116307920720415,0.07026246715736982,0.08892226488888992,hedge,0.0010268,,,0.05,24,,21,,,,members,10.0
,,,,,,,,,,,0.21166038052363287,0.07026872227755936,0.08892426742032186,hedge,0.0010635,,,0.05,72,,21,,,,members,10.0
,,,,,,,,,,,0.21178582436410628,0.07031191798509073,0.08897537194573814,hedge,0.0010542,,,0.05,168,,21,,,,members,10.0
,,,,,,,,,,,0.211954581092221,0.07035330626884215,0.08903478274942135,hedge,0.0010707,,,0.05,336,,21,,,,members,10.0
,,,,,,,,,,,0.21177968284824522,0.07029725431357696,0.0889627010569012,hedge,0.0008779,,,0.1,0,,21,,,,members,10.0
,,,,,,,,,,,0.20794246550673243,0.06924028872262036,0.0875189322566288,hedge,0.0010324,,,0.1,24,,21,,,,members,10.0
,,,,,,,,,,,0.20797077043192097,0.06923089950302815,0.08750673183994728,hedge,0.0010706,,,0.1,72,,21,,,,members,10.0
,,,,,,,,,,,0.20820550820478345,0.06929061141387405,0.08758905040631279,hedge,0.0010578,,,0.1,168,,21,,,,members,10.0
,,,,,,,,,,,0.208513271958507,0.06934495768995799,0.0876746598510793,hedge,0.0010674,,,0.1,336,,21,,,,members,10.0
,,,,,,,,,,,0.20657150452494796,0.06889430658549932,0.08700828321924657,hedge,0.0019444,,,0.25,0,,21,,,,members,10.0
,,,,,,,,,,,0.20002114301860857,0.06815348224043755,0.0855991832199637,hedge,0.001247,,,0.25,24,,21,,,,members,10.0
,,,,,,,,,,,0.20040404521771948,0.06802852500425947,0.08548178159709506,hedge,0.0013915,,,0.25,72,,21,,,,members,10.0
,,,,,,,,,,,0.2006093067372327,0.06805498243942328,0.08556660073336289,hedge,0.0017987,,,0.25,168,,21,,,,members,10.0
,,,,,,,,,,,0.20102644516688187,0.06804149582395708,0.08557877658670066,hedge,0.002933,,,0.25,336,,21,,,,members,10.0
,,,,,,,,,,,0.200778141420455,0.06797604142618312,0.08544396783474428,hedge,0.0020363,,,0.5,0,,21,,,,members,10.0
,,,,,,,,,,,0.20039177793111335,0.06986983662838403,0.08732357089261493,hedge,0.0018244,,,0.5,24,,21,,,,members,10.0
,,,,,,,,,,,0.1999018805061546,0.0694892353120822,0.08697914113719042,hedge,0.002867,,,0.5,72,,21,,,,members,10.0
,,,,,,,,,,,0.19958736923285295,0.06941180834504625,0.08692072299457068,hedge,0.0019446,,,0.5,168,,21,,,,members,10.0
,,,,,,,,,,,0.19920626625562693,0.06911294526216578,0.0865677525108752,hedge,0.0018249,,,0.5,336,,21,,,,members,10.0
,,,,,,,,,,,0.19900576739512585,0.06891036089262452,0.0862643054716629,hedge,0.0026646,,,1.0,0,,21,,,,members,10.0
,,,,,,,,,,,0.2167824723585371,0.07717480968744306,0.09586989471000171,hedge,0.0019696,,,1.0,24,,21,,,,members,10.0
,,,,,,,,,,,0.2150226104031364,0.07669777941314572,0.09527493465109431,hedge,0.0019705,,,1.0,72,,21,,,,members,10.0
,,,,,,,,,,,0.21414818396899604,0.07640442593836984,0.09497836805820913,hedge,0.0019913,,,1.0,168,,21,,,,members,10.0
,,,,,,,,,,,0.21242818341275693,0.07557459899708865,0.09402991250123392,hedge,0.0019055,,,1.0,336,,21,,,,members,10.0
,,,,,,,,,,,1.0704054989585707,0.3153175969340735,0.4064796496760262,exp3,0.001675,,,,,0.01,21,,,,members,10.0
,,,,,,,,,,,0.7560201215308655,0.2623200913681688,0.32283561029559,exp3,0.0017716,,,,,0.05,21,,,,members,10.0
,,,,,,,,,,,0.8089851013979686,0.26413301989630356,0.32859253989592935,exp3,0.0017414,,,,,0.1,21,,,,members,10.0
,,,,,,,,,,,0.8924281384590925,0.273900770307671,0.34720758987678957,exp3,0.0016666,,,,,0.2,21,,,,members,10.0
,,,,,,,,,,,1.0942896758659808,0.29510478314234373,0.38922436330108506,exp3,0.0017816,,,,,0.4,21,,,,members,10.0
,,,,,,,,,,,0.20115126130155983,0.07030067207121572,0.08770602370476316,fixed_share,0.0020799,,,0.01,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.19807856566044493,0.06876823916235766,0.08590971487129176,fixed_share,0.0019821,,,0.01,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.20110597030467983,0.0683552754108625,0.08576925688579996,fixed_share,0.0019681,,,0.01,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.20825957576476917,0.0693421079797951,0.08762799181814618,fixed_share,0.0019155,,,0.01,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.21191584332593658,0.07032599917893896,0.08901922371828766,fixed_share,0.0020991,,,0.01,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.22563716084829644,0.07873794647611097,0.09802870896353887,fixed_share,0.0019807,,,0.05,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.20898421267313266,0.07410484485557188,0.09184621140739686,fixed_share,0.0019387,,,0.05,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.20280323264263267,0.07137824631473232,0.08886844289906702,fixed_share,0.0019453,,,0.05,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.19820143214752556,0.06885332178345126,0.0860077736023801,fixed_share,0.001956,,,0.05,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.20213755880741716,0.06846384788615248,0.08600543824197582,fixed_share,0.0020053,,,0.05,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.28916048897563945,0.09581677254363727,0.12058349521622241,fixed_share,0.0020322,,,0.1,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.23238229673254496,0.08195552052739004,0.10167316373830797,fixed_share,0.0021179,,,0.1,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.20990577098712815,0.07467629913862307,0.09243136886805753,fixed_share,0.0020799,,,0.1,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.20138022779313636,0.07073099905318064,0.08812641605576686,fixed_share,0.0019707,,,0.1,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.19845306369528898,0.06884637063676624,0.08604208181798582,fixed_share,0.001998,,,0.1,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.3971933579646338,0.12830773816820093,0.1634019015475681,fixed_share,0.0019919,,,0.25,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.3342080684938413,0.11115772973529121,0.14017591742836694,fixed_share,0.0020345,,,0.25,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.2554755478767627,0.08925487085638235,0.11083620503628425,fixed_share,0.0020958,,,0.25,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.21173356176783797,0.07491792782208645,0.09296732126617509,fixed_share,0.0021207,,,0.25,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.20348577728296585,0.07155030199830058,0.08912371410330677,fixed_share,0.0020099,,,0.25,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.4472000209503537,0.1483430695024522,0.18722797227039908,fixed_share,0.0019217,,,0.5,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.40403878294439466,0.13490248101515367,0.16998554474155936,fixed_share,0.0020559,,,0.5,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.3348124822569944,0.1126868734606021,0.14141360445884446,fixed_share,0.0026607,,,0.5,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.235074382596285,0.08321621359429256,0.10343106053709926,fixed_share,0.0019653,,,0.5,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.21315748301282128,0.07492776856288966,0.0932143725205457,fixed_share,0.0021578,,,0.5,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.47330025277617843,0.16008593420786307,0.20083695590949124,fixed_share,0.0019228,,,1.0,,,21,0.005,,,members,10.0
,,,,,,,,,,,0.444415701531063,0.15020099063678757,0.18862592842450882,fixed_share,0.0021661,,,1.0,,,21,0.01,,,members,10.0
,,,,,,,,,,,0.39619118765492367,0.13280761405716285,0.1671571986389367,fixed_share,0.0019717,,,1.0,,,21,0.02,,,members,10.0
,,,,,,,,,,,0.2952859994886223,0.10076629715175647,0.12634124417745468,fixed_share,0.0019123,,,1.0,,,21,0.05,,,members,10.0
,,,,,,,,,,,0.23454168686991014,0.08210200203518256,0.1022161122729326,fixed_share,0.0017792,,,1.0,,,21,0.1,,,members,10.0
,,,,,,,,,,,0.21695788280779077,0.07616764527193873,0.09466508109373915,passive_aggressive,0.0001998,,,,,,21,,1.0e12,0.0001,members,10.0
,,,,,,,,,,,0.21612517693323866,0.07590802995256209,0.09431281169853332,passive_aggressive,0.0001849,,,,,,21,,1.0e12,0.001,members,10.0
,,,,,,,,,,,0.20930338445693525,0.0735412175655433,0.09112032475775506,passive_aggressive,0.0001958,,,,,,21,,1.0e12,0.01,members,10.0
,,,,,,,,,,,0.18133556051412075,0.05915228753680813,0.07545182850034231,passive_aggressive,0.000153,,,,,,21,,1.0e12,0.1,members,10.0
,,,,,,,,,,,0.21579857608766184,0.07174948927439238,0.0907856507709392,passive_aggressive,0.0001169,,,,,,21,,1.0e12,1.0,members,10.0
868549.4264078065,0.2994036,0,0.0001,cholesky,510,quadratic_stacked_beta,0.1197604,1.6401617299536835e-15,0.1796432,5,0.2056518481546771,0.06329512469327775,0.08119126661989132,adaptive_ridge,,,,,,,22,,,,members,10.0
719732.0703815082,0.31600280000000003,0,0.001,cholesky,510,quadratic_stacked_beta,0.1197604,1.8936873698793775e-15,0.1962424,5,0.1951938220881597,0.06081259051570461,0.07797228186263364,adaptive_ridge,,,,,,,22,,,,members,10.0
279977.3170528745,0.1902182,0,0.01,cholesky,510,quadratic_stacked_beta,0.1197604,1.4734444831631558e-15,0.0704578,5,0.17206538530046564,0.057006198328360194,0.07214711186988532,adaptive_ridge,,,,,,,22,,,,members,10.0
42160.58757449099,0.168392,0,0.1,cholesky,510,quadratic_stacked_beta,0.1197604,1.446401009951913e-15,0.0486316,5,0.19917140597416208,0.06553518783868942,0.0833450787462086,adaptive_ridge,,,,,,,22,,,,members,10.0
5232.842788004009,0.23365350000000001,0,1.0,cholesky,510,quadratic_stacked_beta,0.1197604,1.6422210984685107e-15,0.1138931,5,0.31314524234280583,0.13073597007546398,0.15426499120775072,adaptive_ridge,,,,,,,22,,,,members,10.0
,0.000118,,0.0001,,,,,,,,0.15047432005118766,0.0506188341131601,0.06409723815281375,static_ridge,,,,,,,22,,,,members,10.0
,9.62e-5,,0.001,,,,,,,,0.15043940743128142,0.050165644857245645,0.06364274867681778,static_ridge,,,,,,,22,,,,members,10.0
,9.82e-5,,0.01,,,,,,,,0.1597557925369679,0.05161486951089078,0.06545717443164262,static_ridge,,,,,,,22,,,,members,10.0
,8.66e-5,,0.1,,,,,,,,0.2081098239959269,0.0654495518997168,0.08430414512179657,static_ridge,,,,,,,22,,,,members,10.0
,0.0001063,,1.0,,,,,,,,0.31515595049165146,0.12433073395153445,0.14929149187606386,static_ridge,,,,,,,22,,,,members,10.0
,,,,,,,,,,,0.18452425719276078,0.057361051277910004,0.07380995650621575,rls,0.0792838,0.9,1.0e-6,,,,22,,,,members,10.0
,,,,,,,,,,,0.18452425719276072,0.057361051277909976,0.0738099565062157,rls,0.0025838,0.9,0.0001,,,,22,,,,members,10.0
,,,,,,,,,,,0.18452425719276072,0.05736105127790998,0.07380995650621572,rls,0.0026863,0.9,0.01,,,,22,,,,members,10.0
,,,,,,,,,,,0.18452425719276064,0.057361051277910004,0.07380995650621572,rls,0.0088285,0.9,0.1,,,,22,,,,members,10.0
,,,,,,,,,,,0.16108505477088897,0.05071858293248191,0.06495436733948765,rls,0.009029,0.95,1.0e-6,,,,22,,,,members,10.0
